can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,False,0.0,0.0,232820,0,0,-2,2,0,0,2,0.0,0.0,0,Joe,0.0,534,False,has joined Barrow FC permanently.,2026-01-19T15:39:02.016630Z,38,232820.jpg,0.0,False,Anderson,0.3,False,,u,17,56,0,39413,0,65063,57,0.0,0.0,Anderson,,241.0,2023-01-31,2001-02-06,False,p232820,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,513,185,498,184,467,178,515,185,0.0,0.0,0.0,0.0,0.0,0.0,791,236,387,140,526,186,312,115,0.0,0.0,0.0
True,True,100.0,75.0,461195,0,0,0,0,0,0,2,0.2,0.2,1,Dennis,0.2,535,False,,2026-02-23T01:30:11.067246Z,40,461195.jpg,2.0,False,Cirkin,0.0,False,,a,17,56,14,7362,6,6905,16,0.0,3.5,Cirkin,,241.0,2021-08-11,2002-04-06,False,p461195,301,0,0,1,2,0,0,0,1,0,0,0,44,58.2,8.9,8.0,7.1,18,8,8,26,3,0.08,0.02,0.09,6.04,,,,,,,[],,406,154,432,155,416,156,436,157,0.02,0.0,0.01,0.03,1.81,0.6,684,171,348,122,328,120,599,213,0.9,0.3,7.77
True,False,0.0,0.0,477547,0,0,0,0,0,0,2,0.0,0.0,0,Leo Fuhr,0.0,536,False,has joined Sheffield United on loan for the rest of the season.,2026-02-02T23:16:50.069434Z,40,477547.jpg,0.0,False,Hjelde,0.0,False,,u,17,56,0,1255,0,1496,5,0.0,0.0,Hjelde,,161.0,2024-01-30,2003-08-26,False,p477547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,588,219,579,219,550,215,590,219,0.0,0.0,0.0,0.0,0.0,0.0,692,174,472,183,600,220,724,252,0.0,0.0,0.0
True,False,0.0,0.0,492066,0,0,0,0,0,0,2,0.0,0.0,0,Niall,0.0,537,False,has joined Wycombe Wanderers on loan for the rest of the season.,2025-09-02T13:34:00.250364Z,40,492066.jpg,0.0,False,Huggins,0.1,False,,u,17,56,0,1038,0,16192,5,0.0,0.0,Huggins,,244.0,2021-08-20,2000-12-18,False,p492066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,590,220,581,220,552,216,592,220,0.0,0.0,0.0,0.0,0.0,0.0,694,175,474,184,602,221,542,194,0.0,0.0,0.0
True,False,0.0,0.0,514613,0,0,-2,2,0,0,2,0.0,0.0,0,Zak,0.0,538,False,has joined York City on loan for the rest of the season.,2026-01-15T12:51:52.939823Z,38,514613.jpg,0.0,False,Johnson,0.2,False,,u,17,56,0,23261,0,33236,47,0.0,0.0,Johnson,,241.0,2021-10-12,2004-07-30,False,p514613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,520,192,505,191,474,185,522,192,0.0,0.0,0.0,0.0,0.0,0.0,803,248,398,151,533,193,372,138,0.0,0.0,0.0
True,True,100.0,100.0,167512,0,0,0,0,0,0,2,1.5,1.5,1,Luke,1.5,539,False,,2025-12-06T20:30:09.638471Z,40,167512.jpg,1.1,False,O'Nien,0.1,False,,a,17,56,8,7724,27,7609,28,0.4,2.0,O'Nien,,241.0,2018-07-30,1994-11-21,False,p167512,138,0,0,1,0,0,0,0,1,1,0,0,30,16.0,3.0,4.0,2.3,6,5,3,9,1,0.00,0.03,0.03,2.39,,,,,,,[],,452,166,451,163,433,163,468,168,0.0,0.0,0.02,0.02,1.56,0.0,671,164,216,82,444,159,539,191,0.65,0.65,5.87
True,False,0.0,0.0,465702,0,0,-1,1,0,0,2,0.0,0.0,0,Timothée,0.0,540,False,has joined Le Havre AC on loan for the rest of the season.,2026-01-07T10:24:08.787432Z,39,465702.jpg,0.0,False,Pembélé,0.3,False,,u,17,56,0,47547,0,47923,39,0.0,0.0,Pembele,,73.0,2023-09-01,2002-09-09,False,p465702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,546,202,533,202,503,197,548,202,0.0,0.0,0.0,0.0,0.0,0.0,765,222,429,166,559,203,329,120,0.0,0.0,0.0
True,True,75.0,0.0,434399,0,0,-2,2,0,2,2,0.0,0.0,0,Reinildo,0.0,541,False,Knee injury - 75% chance of playing,2026-02-20T16:00:09.473685Z,38,434399.jpg,3.0,False,Mandava,2.9,False,,d,17,56,51,615059,72,1056775,1515,0.0,13.4,Reinildo,Reinildo Mandava,146.0,2025-07-08,1994-01-21,False,p434399,1427,0,2,4,20,0,0,0,6,1,0,5,181,285.4,94.0,37.0,41.8,95,67,27,122,17,0.13,0.46,0.59,19.99,,,,,,,[],https://www.safc.com/news/2026/march/12/le-bris-hopeful-of-brobbey-and-cirkin-return/?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,202,79,275,84,344,113,289,95,0.01,0.0,0.03,0.04,1.26,1.26,794,239,389,142,188,73,113,45,1.07,0.25,7.69
True,False,0.0,0.0,519634,0,0,0,0,0,0,2,0.0,0.0,0,Jenson,0.0,542,False,has joined Wolfsburg on loan for the rest of the season.,2025-09-02T13:40:22.421351Z,40,519634.jpg,1.0,False,Seelt,0.1,False,,u,17,56,2,3016,0,25260,2,0.0,0.5,Seelt,,152.0,2023-07-01,2003-05-23,False,p519634,133,0,0,0,2,0,0,0,0,0,0,0,11,33.6,2.4,0.0,3.6,8,6,4,12,1,0.00,0.01,0.01,1.33,,,,,,,[],,431,160,455,166,566,224,458,164,0.0,0.0,0.01,0.01,0.9,1.35,712,187,487,192,456,166,506,181,0.68,0.0,8.12
True,False,0.0,0.0,535818,0,0,-6,6,0,0,3,0.0,0.0,0,Simon,0.0,543,False,has joined AS Monaco on loan for the rest of the season.,2026-02-02T23:16:50.111189Z,49,535818.jpg,2.4,False,Adingra,0.3,False,,u,17,56,34,90681,0,230754,42,0.0,6.9,Adingra,,54.0,2025-07-10,2002-01-01,False,p535818,649,1,1,4,8,0,0,0,2,0,0,3,81,81.4,116.8,75.0,27.0,13,21,11,45,9,0.35,0.62,0.97,11.30,,,,,,,[],,382,171,238,150,290,158,347,168,0.05,0.0,0.09,0.14,1.57,1.11,339,210,736,310,288,123,296,101,1.25,0.55,6.24
True,True,100.0,100.0,547027,0,0,-2,2,0,1,3,4.0,4.0,2,Habib,4.0,544,False,,2025-12-20T23:30:08.955091Z,53,547027.jpg,3.5,False,Diarra,0.1,False,,a,17,56,46,20135,117,19926,176,0.8,8.7,Diarra,,189.0,2025-07-01,2004-01-03,False,p547027,1015,2,3,4,10,0,0,0,4,0,0,3,136,110.2,72.7,166.0,34.0,16,30,10,56,11,2.05,0.50,2.55,14.64,,,,,1.0,,[],,351,157,304,173,174,95,322,157,0.18,0.0,0.04,0.22,1.3,0.89,201,124,67,29,125,58,445,150,0.98,0.35,4.97
True,False,0.0,0.0,124165,0,0,-1,1,0,0,3,0.0,0.0,0,Patrick,0.0,545,False,has joined Birmingham City permanently.,2025-09-02T13:33:32.438579Z,54,124165.jpg,1.0,False,Roberts,0.0,False,,u,17,56,1,462,0,4082,0,0.0,0.2,Roberts,,241.0,2022-01-21,1997-02-05,False,p124165,27,0,0,0,1,0,0,0,0,0,0,0,4,1.8,7.3,5.0,1.4,0,1,0,1,0,0.03,0.02,0.05,0.66,,,,,,,[],,492,227,435,211,432,210,479,221,0.1,0.0,0.07,0.17,2.2,3.33,158,98,776,338,503,234,729,303,0.0,0.0,3.33
True,True,100.0,100.0,626844,0,0,-1,1,0,0,3,0.0,0.0,0,Milan,0.0,546,False,,2025-09-08T09:11:30.805435Z,49,626844.jpg,0.0,False,Aleksić,0.0,False,,a,17,56,0,485,2,3483,3,0.0,0.0,Aleksić,,190.0,2024-08-30,2005-08-30,False,p626844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,782,341,778,341,774,339,782,341,0.0,0.0,0.0,0.0,0.0,0.0,345,216,740,314,783,342,695,283,0.0,0.0,0.0
True,True,75.0,100.0,484420,0,0,0,0,0,2,3,3.2,4.2,0,Enzo,4.2,547,False,Knock - 75% chance of playing,2026-03-14T22:00:10.393282Z,50,484420.jpg,3.8,False,Le Fée,1.4,False,,d,17,56,107,384505,179,255654,2438,0.8,21.4,E.Le Fée,,73.0,2025-07-01,2000-02-03,False,p484420,2295,4,4,8,31,0,0,1,5,0,0,8,430,533.2,566.5,199.0,130.0,63,116,67,246,26,4.58,2.93,7.51,37.38,3.0,,2.0,,2.0,,[],,61,17,22,22,136,79,38,27,0.18,0.0,0.11,0.29,1.47,1.22,267,162,56,25,82,35,166,57,1.02,0.31,9.65
True,True,0.0,0.0,461199,0,0,-1,1,0,0,3,0.0,0.0,0,Romaine,0.2,548,False,Hamstring injury - Expected back 18 Apr,2026-02-23T01:30:11.163434Z,49,461199.jpg,1.0,False,Mundle,0.0,False,,i,17,56,14,1127,0,1626,2,0.0,2.9,Mundle,,241.0,2024-02-01,2003-04-24,False,p461199,399,0,0,0,11,0,0,0,1,0,0,0,42,29.4,33.6,69.0,12.7,6,22,5,33,2,0.87,0.48,1.35,8.54,,,,,,,[],https://www.safc.com/news/2026/february/26/le-bris-provides-squad-fitness-update-ahead-of-bournemouth-fixture/?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,435,192,371,189,296,160,406,183,0.2,0.0,0.11,0.31,1.93,2.48,329,204,365,164,493,225,752,319,0.45,0.0,7.44
True,False,0.0,0.0,223336,0,0,-2,2,0,0,3,0.0,0.0,0,Dan,0.0,549,False,has joined Ipswich Town on loan for the rest of the season.,2026-01-27T16:48:20.506094Z,48,223336.jpg,1.0,False,Neil,0.0,False,,u,17,56,3,1972,0,4664,3,0.0,0.6,Neil,,241.0,2018-11-01,2001-12-13,False,p223336,13,0,0,0,0,0,0,0,0,0,0,0,10,3.0,1.4,0.0,0.4,2,0,0,2,0,0.00,0.00,0.00,0.64,,,,,,,[],,485,223,464,224,753,326,495,227,0.0,0.0,0.0,0.0,4.43,0.0,360,225,705,289,491,224,655,260,0.0,0.0,13.85
True,True,,,215460,0,0,-2,2,0,0,3,0.0,0.0,0,Ian,0.0,550,False,,,48,215460.jpg,0.0,False,Poveda-Ocampo,0.0,False,,a,17,56,0,1087,2,2772,5,0.0,0.0,Poveda,,48.0,2024-07-24,2000-02-09,False,p215460,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,764,328,759,328,752,325,764,328,0.0,0.0,0.0,0.0,0.0,0.0,357,224,702,288,765,329,662,266,0.0,0.0,0.0
True,True,,,554197,0,0,-3,3,0,0,3,0.8,0.8,2,Chris,0.8,551,False,,,47,554197.jpg,1.5,False,Rigg,0.0,False,,a,17,56,18,5867,12,9279,6,0.2,3.8,Rigg,,241.0,2022-12-31,2007-06-18,False,p554197,466,0,0,2,3,0,0,0,0,0,0,0,59,26.8,61.7,29.0,11.7,9,19,7,35,7,0.42,0.36,0.78,7.09,,,,,,,[],,438,195,325,180,365,188,412,187,0.08,0.0,0.07,0.15,1.37,0.58,393,245,294,129,408,178,597,225,1.35,0.39,6.76
True,True,100.0,100.0,577669,0,0,-1,1,0,0,3,2.0,2.0,2,Noah,2.0,552,False,,2025-12-13T14:30:11.905086Z,49,577669.jpg,2.4,False,Sadiki,0.1,False,,a,17,56,60,11052,21,12148,20,0.4,12.2,Sadiki,,50.0,2025-07-04,2004-12-17,False,p577669,2204,0,1,7,29,0,0,0,6,0,0,0,317,262.0,207.7,79.0,55.0,74,82,37,193,25,0.46,0.95,1.41,32.02,,,,,,,[],,220,95,165,112,279,151,231,115,0.02,0.0,0.04,0.06,1.31,1.18,342,213,191,77,289,124,563,208,1.02,0.29,7.88
True,True,100.0,100.0,549912,0,0,-1,1,0,0,3,1.0,1.0,2,Chemsdine,1.0,553,False,,2025-12-13T14:30:11.920590Z,49,549912.jpg,3.0,False,Talbi,0.2,False,,a,17,56,67,60554,28,71058,27,0.2,13.7,Talbi,,145.0,2025-07-09,2005-05-09,False,p549912,1230,3,2,6,11,0,0,0,0,0,0,5,202,191.4,183.3,170.0,54.0,17,49,8,74,13,1.45,0.92,2.36,17.24,,,,,,,[],,275,117,182,123,168,92,239,119,0.11,0.0,0.07,0.18,1.26,0.8,340,211,268,119,194,81,412,140,0.95,0.44,5.41
True,True,,,477851,0,0,-2,2,0,0,3,0.0,0.0,0,Abdoullah,0.0,554,False,,,43,477851.jpg,0.0,False,Ba,0.3,False,,a,17,56,0,81809,23,79009,97,0.0,0.0,Ba,,73.0,2022-08-31,2003-07-31,False,p477851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,639,234,634,239,610,227,641,236,0.0,0.0,0.0,0.0,0.0,0.0,594,349,544,178,650,245,305,104,0.0,0.0,0.0
True,False,0.0,0.0,171422,0,0,0,0,0,0,3,0.0,0.0,0,Alan,0.0,555,False,has joined Middlesbrough on loan for the rest of the season.,2025-09-02T13:31:41.354124Z,45,171422.jpg,0.0,False,Browne,0.0,False,,u,17,56,0,1291,0,9850,1,0.0,0.0,Browne,,104.0,2024-07-11,1995-04-15,False,p171422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,687,266,682,269,663,261,689,268,0.0,0.0,0.0,0.0,0.0,0.0,413,252,608,216,693,272,647,256,0.0,0.0,0.0
True,False,0.0,0.0,458297,0,0,0,0,0,0,3,0.0,0.0,0,Pierre,0.0,556,False,Has joined AS Saint-Etienne permanently.,2025-08-14T14:03:00.702056Z,45,458297.jpg,0.0,False,Ekwah Elimby,0.0,False,,u,17,56,0,0,0,1805,0,0.0,0.0,Ekwah,,73.0,2023-01-23,2002-01-15,False,p458297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,698,273,695,276,678,269,700,275,0.0,0.0,0.0,0.0,0.0,0.0,435,260,623,224,704,279,774,334,0.0,0.0,0.0
True,True,,,547410,0,0,-2,2,0,0,3,0.0,0.0,0,Harrison,0.0,557,False,,,43,547410.jpg,0.0,False,Jones,0.1,False,,a,17,56,0,8883,13,10549,26,0.0,0.0,H.Jones,Harrison Jones,241.0,2024-01-01,2004-12-25,False,p547410,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,646,239,642,244,619,233,648,241,0.0,0.0,0.0,0.0,0.0,0.0,611,357,556,185,656,249,535,195,0.0,0.0,0.0
True,False,0.0,0.0,493837,0,0,-2,2,0,0,3,0.0,0.0,0,Jay,0.0,558,False,has joined MK Dons permanently.,2026-01-15T12:51:24.526300Z,43,493837.jpg,0.0,False,Matete,0.2,False,,u,17,56,0,30710,0,45546,40,0.0,0.0,Matete,,241.0,2022-01-31,2001-02-11,False,p493837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,641,236,636,241,612,229,643,238,0.0,0.0,0.0,0.0,0.0,0.0,601,352,549,181,652,247,398,133,0.0,0.0,0.0
True,False,0.0,0.0,500696,0,0,-1,1,0,0,3,0.0,0.0,0,Nectarios,0.0,559,False,has joined Minnesota United permanently.,2025-09-22T21:19:57.157510Z,44,500696.jpg,0.0,False,Triantis,0.0,False,,u,17,56,0,2951,0,8647,2,0.0,0.0,Triantis,,13.0,2023-07-01,2003-05-11,False,p500696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,665,252,662,257,640,246,667,254,0.0,0.0,0.0,0.0,0.0,0.0,549,328,582,199,674,261,646,255,0.0,0.0,0.0
True,True,100.0,100.0,437505,0,0,-4,4,0,1,4,1.5,1.5,0,Wilson,1.5,560,False,,2026-01-04T21:30:13.190592Z,51,437505.jpg,2.3,False,Isidor,1.4,False,,a,17,56,60,967950,204,875286,547,0.3,11.8,Isidor,,73.0,2025-02-01,2000-08-27,False,p437505,1056,4,1,4,15,0,0,0,1,0,0,7,193,168.8,24.2,384.0,57.6,16,19,9,44,11,3.73,0.17,3.90,17.94,,,,,,,[],,295,28,389,51,53,21,222,27,0.32,0.0,0.01,0.33,1.53,1.28,233,52,228,26,300,31,168,26,0.94,0.34,3.75
True,True,,,564406,0,0,-3,3,0,0,4,3.0,3.0,1,Eliezer,3.0,561,False,,,52,564406.jpg,2.1,False,Mayenda Dossou,0.5,False,,a,17,56,38,271935,134,307116,155,0.6,7.3,Mayenda,,200.0,2023-07-28,2005-05-08,False,p564406,749,2,0,3,9,0,0,0,0,0,0,5,118,116.6,53.8,188.0,35.4,7,14,5,26,8,2.13,0.22,2.35,12.63,,,,,,,[],,344,35,338,41,150,37,313,37,0.26,0.0,0.03,0.29,1.52,1.08,217,50,116,14,324,33,252,38,0.96,0.36,3.12
True,True,,,611975,0,0,-3,3,0,0,4,0.0,0.0,0,Ahmed,0.0,562,False,,,42,611975.jpg,0.0,False,Abdullahi,0.4,False,,a,17,56,0,68854,110,91468,202,0.0,0.0,Abdullahi,,157.0,2024-08-31,2004-06-19,False,p611975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,634,65,628,64,603,64,636,65,0.0,0.0,0.0,0.0,0.0,0.0,650,91,532,52,644,65,268,42,0.0,0.0,0.0
True,False,0.0,0.0,551153,0,0,-1,1,0,0,4,0.0,0.0,0,Luís Hemir,0.0,563,False,has joined Moreirense on loan for the rest of the season.,2025-09-22T21:17:57.534387Z,44,551153.jpg,0.0,False,Silva Semedo,0.1,False,,u,17,56,0,5979,0,20403,5,0.0,0.0,Luís Hemir,,173.0,2023-07-01,2003-08-11,False,p551153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,672,72,668,71,648,71,674,72,0.0,0.0,0.0,0.0,0.0,0.0,559,80,591,61,680,72,514,72,0.0,0.0,0.0
True,False,0.0,0.0,440955,0,0,-1,1,0,0,4,0.0,0.0,0,Nazarii,0.0,564,False,has joined Arka on loan for the rest of the season.,2025-09-05T08:56:38.449926Z,44,440955.jpg,0.0,False,Rusyn,0.1,False,,u,17,56,0,3530,0,20202,2,0.0,0.0,Rusyn,,225.0,2023-09-01,1998-10-25,False,p440955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,660,69,657,68,635,68,662,69,0.0,0.0,0.0,0.0,0.0,0.0,539,77,576,58,670,69,518,73,0.0,0.0,0.0
True,True,100.0,100.0,84450,0,0,1,-1,0,0,3,1.2,1.2,1,Granit,1.2,668,False,,2026-01-24T19:00:09.277794Z,51,84450.jpg,3.7,False,Xhaka,3.3,False,,a,17,56,95,1369600,444,1351165,1001,0.2,18.6,Xhaka,,207.0,2025-07-30,1992-09-27,False,p84450,2181,1,5,7,26,0,0,0,5,0,0,5,465,552.2,456.8,83.0,109.2,110,122,37,269,24,0.64,2.35,2.99,35.36,1.0,,1.0,,,,[],,54,13,39,35,274,149,76,47,0.03,0.0,0.1,0.13,1.46,1.07,221,136,248,106,101,45,101,34,0.99,0.29,11.1
True,True,50.0,0.0,498016,0,0,3,-3,0,3,1,0.4,0.0,0,Robin,0.8,670,False,Hamstring injury - 50% chance of playing,2026-03-04T10:30:08.443155Z,48,498016.jpg,3.9,False,Roefs,8.6,False,,d,17,56,110,2168166,98,1250408,17308,0.2,22.9,Roefs,,152.0,2025-08-01,2003-01-17,False,p498016,2520,0,0,8,34,0,1,0,3,0,85,9,474,704.0,40.0,0.0,74.3,33,277,0,0,28,0.00,0.10,0.10,41.00,,,,,,,[],https://www.safc.com/news/2026/march/12/le-bris-hopeful-of-brobbey-and-cirkin-return/?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,15,4,359,2,756,86,155,2,0.0,3.04,0.0,0.0,1.46,1.21,369,15,295,24,72,7,38,7,1.0,0.29,0.0
True,False,0.0,0.0,105717,0,0,-1,1,0,0,2,0.0,0.0,0,Arthur,0.0,678,False,has joined RC Lens on loan for the rest of the season.,2026-01-15T20:00:09.716289Z,39,105717.jpg,0.3,False,Masuaku,0.5,False,,u,17,56,1,52353,0,83171,58,0.0,0.3,Masuaku,,50.0,2025-08-10,1993-11-07,False,p105717,125,0,0,0,2,0,0,0,1,0,0,0,4,21.8,20.1,7.0,4.9,6,3,4,10,2,0.07,0.08,0.15,2.09,,,,,,,[],,445,164,395,144,421,160,450,161,0.05,0.0,0.06,0.11,1.5,1.44,749,214,417,162,520,181,260,97,1.44,0.0,7.2
True,True,100.0,100.0,201895,0,0,1,-1,0,1,2,3.5,3.5,2,Omar,3.5,683,False,,2025-10-23T13:30:08.702646Z,41,201895.jpg,3.9,False,Alderete,6.7,False,,a,17,56,102,1621448,2197,930820,1813,0.9,24.9,Alderete,,168.0,2025-08-12,1996-12-26,False,p201895,2263,1,1,8,30,0,0,0,5,0,0,5,346,651.8,119.8,231.0,100.7,233,82,26,259,25,1.37,0.85,2.21,37.08,,,,,,,[],,28,11,233,62,111,16,90,22,0.05,0.0,0.03,0.08,1.47,1.19,654,157,84,32,70,27,57,20,0.99,0.32,10.3
True,True,50.0,0.0,200834,0,0,5,-5,0,3,2,0.1,0.0,0,Nordi,0.2,694,False,Calf injury - 50% chance of playing,2026-02-22T23:00:10.030803Z,45,200834.jpg,4.6,False,Mukiele,7.9,False,,d,17,56,115,2465974,72,1527800,18272,0.0,25.6,Mukiele,,73.0,2025-08-17,1997-11-01,False,p200834,2163,1,5,7,28,1,0,0,4,0,0,8,397,559.0,278.7,141.0,97.9,168,101,57,225,25,1.02,2.01,3.03,35.72,,,,,,,[],https://www.safc.com/news/2026/march/12/le-bris-hopeful-of-brobbey-and-cirkin-return/?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,50,22,115,29,199,47,92,24,0.04,0.0,0.08,0.12,1.49,1.17,416,78,357,130,28,9,48,16,1.04,0.29,9.36
True,True,,,247955,0,0,0,0,0,0,2,2.0,2.0,2,Lutsharel,2.0,724,False,,,45,247955.jpg,1.8,False,Geertruida,0.1,False,,a,17,56,43,9837,35,6802,21,0.4,9.6,Geertruida,,152.0,2025-09-01,2000-07-18,False,p247955,1321,0,0,2,20,0,0,0,0,0,0,0,182,216.8,110.0,63.0,39.0,60,58,31,91,13,0.50,0.72,1.22,27.10,,,,,,,[],,257,104,253,71,302,90,301,100,0.03,0.0,0.05,0.08,1.85,1.36,424,84,185,74,375,141,582,207,0.89,0.14,6.2
True,True,100.0,75.0,441264,0,0,-1,1,0,1,4,0.8,0.6,2,Brian,0.8,730,False,,2026-02-23T01:30:11.824581Z,54,441264.jpg,2.8,False,Brobbey,0.6,False,,a,17,56,64,335756,313,270660,644,0.1,11.9,Brobbey,,152.0,2025-09-01,2002-02-01,False,p441264,1270,5,1,4,18,0,0,0,3,0,0,8,227,240.0,110.3,275.0,61.1,13,32,7,52,14,2.73,0.41,3.14,22.81,,,,,,,[],,238,21,251,26,89,27,208,26,0.19,0.0,0.03,0.22,1.62,1.28,171,41,305,38,232,22,231,33,0.99,0.28,3.69
True,True,0.0,0.0,110504,0,0,0,0,0,0,3,0.0,0.0,0,Bertrand,0.5,735,False,Knee injury - Expected back 02 May,2026-03-04T10:30:08.528765Z,55,110504.jpg,2.5,False,Traoré,0.0,False,,i,17,56,30,13839,2,13150,9,0.1,5.5,Traoré,Bertrand Traoré,35.0,2025-09-01,1995-09-06,False,p110504,634,1,1,3,9,0,0,0,1,0,0,1,118,115.6,108.4,135.0,35.9,11,18,11,40,9,0.48,0.25,0.73,9.74,,,,,,,[],https://www.safc.com/news/2026/march/12/le-bris-hopeful-of-brobbey-and-cirkin-return/?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,346,154,256,159,206,116,309,151,0.07,0.0,0.04,0.11,1.38,1.28,135,84,337,154,276,117,645,254,1.28,0.43,5.68
True,True,,,232356,0,0,0,0,0,0,2,0.0,0.0,0,Jenson,0.0,774,False,,,40,232356.jpg,0.0,False,Jones,0.0,False,,a,17,56,0,1599,6,912,9,0.0,0.0,Jenson Jones,Jenson Jones,241.0,2025-08-24,2006-06-26,False,p232356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,575,215,566,215,537,211,577,215,0.0,0.0,0.0,0.0,0.0,0.0,677,168,459,179,587,216,687,240,0.0,0.0,0.0
True,False,0.0,0.0,604211,0,0,0,0,0,0,3,0.0,0.0,0,Tymur,0.0,775,False,has joined Exeter City on loan for the rest of the season.,2026-01-16T15:18:30.390103Z,45,604211.jpg,0.0,False,Tutierov,0.0,False,,u,17,56,0,160,0,140,1,0.0,0.0,Tutierov,,225.0,2024-08-30,2005-06-11,False,p604211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,741,310,735,310,722,306,741,310,0.0,0.0,0.0,0.0,0.0,0.0,492,304,670,264,743,312,818,366,0.0,0.0,0.0
